ID,ID_Sesion,ID_Conexión_unico,Usuario,IP_NAS_AP,Tipo__conexión,Inicio_de_Conexión_Dia,Inicio_de_Conexión_Hora,FIN_de_Conexión_Dia,FIN_de_Conexión_Hora,Session_Time,Input_Octects,Output_Octects,MAC_AP,MAC_Cliente,Razon_de_Terminación_de_Sesión,,
795366,00000019-00000103,dd57a8dc2d7f8772,xaeedu,192.168.247.16,Wireless-802.11,2019-08-14,09:11:35,2019-08-14,09:11:38,3,3377,1025,04-18-D6-22-9B-4C:HCDD,50-82-D5-B0-28-D5,User-Request,,
640248,5AA01854-00000E72,148fe9cf3666e074,invitado-deca,192.168.247.24,Wireless-802.11,2019-03-12,12:53:27,2019-03-12,12:54:27,59,497,50,DC-9F-DB-12-F4-A9:HCDD,30-4B-07-8A-55-EA,User-Request,,
774080,000007E9-00000083,bcb72df6a0fae232,xaeedu,192.168.247.16,Wireless-802.11,2019-07-26,09:51:06,2019-07-26,12:10:26,50,0,0,04-18-D6-22-9B-4C:HCDD,C0-CC-F8-28-D5-7A,User-Request,,
646135,5AA0184E-00000267,88fb26cd3db9ea7c,invitado-deca,192.168.247.11,Wireless-802.11,2019-03-15,16:41:00,2019-03-25,11:22:38,2250,175936,409263,DC-9F-DB-12-F3-EA:HCDD,D4-63-C6-C5-F0-8A,User-Request,,
607633,5A87BF18-000002E8,f1234fd5b1064965,frkiatto,192.168.247.15,Wireless-802.11,2019-02-12,11:10:14,2019-02-12,11:17:11,417,64328,62931,04-18-D6-22-8E-6D:HCDD,20-2D-07-40-58-79,User-Request,,
596661,5AA0184E-00000316,2fd341fd5899fb7a,invitado-deca,192.168.247.11,Wireless-802.11,2019-02-01,14:05:32,2019-03-20,11:53:30,737,358179,9333325,DC-9F-DB-12-F3-EA:HCDD,FC-42-03-A6-44-C4,User-Request,,
820130,5C9CAF64-000040CC,e5c0af2ce3da2ec6,invitado-deca,192.168.247.24,Wireless-802.11,2019-09-05,12:27:35,2019-09-05,12:31:05,210,81930,1034196,DC-9F-DB-12-F4-A9:HCDD,DC-BF-E9-BD-57-17,User-Request,,
726399,5C9CAF5E-0000300D,637d4f5d1d2ff04b,invitado-deca,192.168.247.12,Wireless-802.11,2019-05-29,11:11:01,2019-05-29,11:11:10,8,1424,674,DC-9F-DB-12-F4-75:HCDD,5C-70-A3-3A-D0-0B,User-Request,,
999299,5D1C95CD-00004FAF,a68f09ea477dc23d,urez,192.168.247.24,Wireless-802.11,2020-02-27,09:09:51,2020-02-27,09:12:13,142,10285,21368,DC-9F-DB-12-F4-A9:HCDD,44-C3-46-F8-45-5A,User-Request,,
654280,5A86ABB6-00000214,439f015a66d894fb,invitado-deca,192.168.247.18,Wireless-802.11,2019-03-22,14:14:16,2019-03-28,08:16:00,91,0,0,04-18-D6-C2-0A-F7:HCDD,B4-BF-F6-DD-78-C3,User-Request,,
630340,00000019-000002E2,f268fd062fdce5e4,invitado-deca,192.168.247.18,Wireless-802.11,2019-02-28,15:02:39,2020-02-14,12:45:47,305,42191,21277,04-18-D6-C2-0A-F7:HCDD,B4-BF-F6-DD-78-C3,User-Request,,
645247,00000019-0000022A,0a44d0ce0aec08af,invitado-deca,192.168.247.18,Wireless-802.11,2019-03-15,09:53:52,2020-02-11,17:21:59,349,0,0,04-18-D6-C1-0A-F7:HCDD,30-4B-07-8A-55-EA,User-Request,,
677327,5CA22F46-00001DB1,b7de6aa5e243b5d8,invitado-deca,192.168.247.24,Wireless-802.11,2019-04-15,09:13:23,2019-04-15,09:20:10,406,88812,1017742,DC-9F-DB-12-F4-A9:HCDD,DC-BF-E9-BD-57-17,User-Request,,
618231,00000019-000006DE,2b831e3c15b2b015,invitado-deca,192.168.247.18,Wireless-802.11,2019-02-20,11:28:44,2020-03-11,14:08:00,34,0,0,04-18-D6-C2-0A-F7:HCDD,FC-42-03-C5-F4-E6,,,
638457,00000019-000002AD,8f02a298eeb1ccb6,invitado-deca,192.168.247.18,Wireless-802.11,2019-03-11,14:04:18,2020-02-13,12:54:45,5,0,0,04-18-D6-C2-0A-F7:HCDD,D4-63-C6-7A-FB-82,User-Request,,
604882,00000019-0000011A,ea8ab14fb66497d1,invitado-deca,192.168.247.19,Wireless-802.11,2019-02-08,17:15:15,2019-09-16,12:01:14,973,0,0,04-18-D6-22-8D-DF:HCDD,88-B4-A6-BC-00-6C,User-Request,,
631998,5AA0184E-00000152,52aaddf76dea116d,invitado-deca,192.168.247.11,Wireless-802.11,2019-03-01,19:28:52,2019-03-22,09:04:51,835,482359,779219,DC-9F-DB-12-F3-EA:HCDD,54-F2-01-0C-89-BA,User-Request,,
605057,5AA0184E-0000000E,9b12fff251fd81c4,invitado-deca,192.168.247.11,Wireless-802.11,2019-02-11,07:10:17,2019-03-14,07:40:49,63,1845,4256,DC-9F-DB-12-F3-EA:HCDD,FC-42-03-A6-44-C4,User-Request,,
616237,00000019-0000038A,4705f8db064ba617,urez,192.168.247.18,Wireless-802.11,2019-02-19,11:45:01,2019-02-19,11:46:55,115,0,0,04-18-D6-C1-0A-F7:HCDD,30-07-4D-FB-59-FE,,,
675762,00000019-00000177,497c720f2ccb6f08,invitado-deca,192.168.247.19,Wireless-802.11,2019-04-12,08:56:24,2019-10-02,09:28:19,862,0,0,04-18-D6-22-8D-DF:HCDD,50-9E-A7-A7-FE-9B,,,
669019,00000019-0000038D,12254609b12f6b7b,invitado-deca,192.168.247.18,Wireless-802.11,2019-04-05,17:00:27,2020-02-20,14:10:33,75,0,0,04-18-D6-C2-0A-F7:HCDD,AC-5A-14-FF-6E-48,User-Request,,
606968,5AA0184E-0000019C,94d8de77284300d6,invitado-deca,192.168.247.11,Wireless-802.11,2019-02-12,09:14:29,2019-03-19,13:36:08,535,4574,5587,DC-9F-DB-12-F3-EA:HCDD,FC-42-03-A6-44-C4,User-Request,,
619499,00000019-00000728,aa90da1f2b127fe6,invitado-deca,192.168.247.18,Wireless-802.11,2019-02-21,07:19:20,2020-03-12,15:43:26,286,1264,1723,04-18-D6-C2-0A-F7:HCDD,30-4B-07-8A-55-EA,User-Request,,
643643,5AA01854-000013CA,05df4c5abab7d889,invitado-deca,192.168.247.24,Wireless-802.11,2019-03-14,10:49:11,2019-03-14,10:50:02,51,112,150,DC-9F-DB-12-F4-A9:HCDD,30-4B-07-8A-55-EA,,,
606103,5AA0184E-000000DC,462dc6f4abf1cd65,invitado-deca,192.168.247.11,Wireless-802.11,2019-02-11,12:33:16,2019-03-21,13:57:34,832,2950460,73843509,DC-9F-DB-12-F3-EA:HCDD,FC-42-03-A6-44-C4,User-Request,,
672689,5CA24A65-00000B8A,b843bd7db7ca400c,urez,192.168.247.12,Wireless-802.11,2019-04-10,09:16:40,2019-04-10,09:26:21,580,157845,3461267,DC-9F-DB-12-F4-75:HCDD,D0-77-14-7B-9E-CC,User-Request,,
622602,00000019-00000830,25921704c0e9add4,invitado-deca,192.168.247.18,Wireless-802.11,2019-02-22,12:17:18,2020-03-19,08:35:38,52,0,0,04-18-D6-C2-0A-F7:HCDD,30-4B-07-8A-55-EA,User-Request,,
753557,5C9CAF5F-00000347,ce8ed02cc884d16b,xgeezena,192.168.247.12,Wireless-802.11,2019-06-25,08:14:44,2019-06-25,09:08:10,3206,1082617,7889281,DC-9F-DB-12-F4-75:HCDD,24-18-1D-C6-FB-90,User-Request,,
632449,5AA0184E-00000186,b148d236bf8e1660,invitado-deca,192.168.247.11,Wireless-802.11,2019-03-06,09:02:05,2019-03-14,20:00:53,1173,2354502,39688189,DC-9F-DB-12-F3-EA:HCDD,A0-4C-5B-E0-10-6A,User-Request,,
988238,00000019-00000039,a9f012823ed1a612,invitado-deca,192.168.247.16,Wireless-802.11,2020-02-17,14:54:15,2020-02-17,14:54:28,13,254584,16944,04-18-D6-22-9B-4C:HCDD,88-B4-A6-BC-00-6C,User-Request,,
645343,00000019-00000039,099285d7648af56f,xaeedu,192.168.247.16,Wireless-802.11,2019-03-15,10:18:59,2019-08-12,10:58:11,55,232561,2769436,04-18-D6-21-9B-4C:HCDD,50-82-D5-B0-28-D5,User-Request,,
645443,00000019-00000050,f73a5bf78aa30ec2,xaeedu,192.168.247.16,Wireless-802.11,2019-03-15,10:49:11,2019-08-12,12:23:21,43,11704,9548,04-18-D6-21-9B-4C:HCDD,50-82-D5-B0-28-D5,User-Request,,
606949,5A87BF21-00000047,99747e323cc0cecc,urez,192.168.247.14,Wireless-802.11,2019-02-12,09:09:33,2019-02-12,09:09:54,21,0,0,04-18-D6-21-94-E7:HCDD,88-B4-A6-63-87-30,User-Request,,
645533,00000019-0000006C,bd7fb047774bca22,xaeedu,192.168.247.16,Wireless-802.11,2019-03-15,11:17:35,2019-05-06,11:04:56,607,0,0,04-18-D6-22-9B-4C:HCDD,50-82-D5-B0-28-D5,User-Request,,
645610,00000019-0000007F,8e1056d6ecf2dd10,lalbul-crndu,192.168.247.16,Wireless-802.11,2019-03-15,11:30:45,2019-03-15,11:32:36,111,499688,9299720,04-18-D6-22-9B-4C:HCDD,2C-BE-08-DE-F4-82,User-Request,,
629945,00000019-00000183,a84dc8617779546c,lalbul-crndu,192.168.247.16,Wireless-802.11,2019-02-28,12:07:48,2019-05-03,11:33:31,66,4836,334,04-18-D6-22-9B-4C:HCDD,2C-BE-08-DE-F4-82,User-Request,,
629609,00000019-00000168,11200602f4ae0906,lalbul-crndu,192.168.247.16,Wireless-802.11,2019-02-28,10:30:27,2019-02-28,10:31:07,40,7314,384,04-18-D6-22-9B-4C:HCDD,2C-BE-08-DE-F4-82,User-Request,,
657464,5AA0184E-0000044E,adec186e885d5bc8,invitado-deca,192.168.247.11,Wireless-802.11,2019-03-26,18:59:06,2019-03-26,19:32:25,1998,164624,286769,DC-9F-DB-12-F3-EA:HCDD,0C-CB-85-33-03-3B,User-Request,,
649996,00000019-000001D4,940539e8475a67cd,xaeedu,192.168.247.16,Wireless-802.11,2019-03-20,08:56:41,2019-08-16,11:03:01,20,17603,3540,04-18-D6-22-9B-4C:HCDD,50-82-D5-B0-28-D5,User-Request,,
649994,00000019-000001D3,69965260fbdc1cb9,xaeedu,192.168.247.16,Wireless-802.11,2019-03-20,08:56:24,2019-08-16,11:02:25,7,0,0,04-18-D6-22-9B-4C:HCDD,50-82-D5-B0-28-D5,User-Request,,
696687,00000019-000000F6,aa8547a2ab1ce28a,xaeedu,192.168.247.16,Wireless-802.11,2019-05-02,12:53:51,2019-08-14,09:45:49,124,0,0,04-18-D6-21-9B-4C:HCDD,50-82-D5-B0-28-D5,User-Request,,
704934,00000019-00000209,5cfac547dde40eac,lalbul-crndu,192.168.247.16,Wireless-802.11,2019-05-09,13:46:15,2019-05-10,10:23:10,3,0,0,04-18-D6-22-9B-4C:HCDD,2C-BE-08-DE-F4-82,User-Request,,
828789,5C9CAF5E-000007A8,e5f60cab1be8d9d0,invitado-deca,192.168.247.11,Wireless-802.11,2019-09-12,12:36:41,2019-12-09,16:15:21,696,303205,746933,DC-9F-DB-12-F3-EA:HCDD,14-56-8E-68-41-FA,User-Request,,
651233,00000019-00000285,ad998f8448d3626f,lalbul-crndu,192.168.247.16,Wireless-802.11,2019-03-20,12:34:15,2019-05-13,10:21:15,6,0,0,04-18-D6-22-9B-4C:HCDD,2C-BE-08-DE-F4-82,User-Request,,
797842,00000019-000000BC,0fb1a398def12fdf,afluceat-du,192.168.247.13,Wireless-802.11,2019-08-15,12:07:37,2019-10-11,10:08:15,3011,0,0,04-18-D6-21-38-E1:HCDD,A4-D9-31-16-94-E5,,,
651155,00000019-0000021E,ad8371281cfe2258,xaeedu,192.168.247.16,Wireless-802.11,2019-03-20,12:24:38,2019-05-10,09:06:28,5,16982,26805,04-18-D6-21-9B-4C:HCDD,4C-32-75-46-1D-29,User-Request,,
709310,00000019-00000346,832a5bdd4c5289e9,lalbul-crndu,192.168.247.16,Wireless-802.11,2019-05-14,11:46:57,2019-05-14,11:58:53,713,0,0,04-18-D6-22-9B-4C:HCDD,2C-BE-08-DE-F4-82,User-Request,,
642495,00000019-00000427,df3f805914f827cb,xaeedu,192.168.247.16,Wireless-802.11,2019-03-13,13:10:48,2019-05-17,08:51:12,6,0,0,04-18-D6-22-9B-4C:HCDD,A4-B8-05-86-86-73,User-Request,,
642582,00000019-0000043F,d374436075200feb,xaeedu,192.168.247.16,Wireless-802.11,2019-03-13,13:23:46,2019-05-17,09:58:21,391,0,0,04-18-D6-22-9B-4C:HCDD,A4-B8-05-86-86-73,User-Request,,
605283,00000019-0000001F,1ecf05088c402898,invitado-deca,192.168.247.13,Wireless-802.11,2019-02-11,09:08:26,2020-12-21,10:37:58,324,3325,2108,04-18-D6-22-38-E1:HCDD,FC-42-03-A6-44-C4,User-Request,,
656900,00000019-0000042C,ad71b06b3e9b2965,xaeedu,192.168.247.16,Wireless-802.11,2019-03-26,11:50:34,2019-05-17,08:54:16,40,0,0,04-18-D6-22-9B-4C:HCDD,A4-B8-05-86-86-73,User-Request,,
764827,5C9CAF5F-0000135A,1815416f5e38b7fa,invitado-deca,192.168.247.12,Wireless-802.11,2019-07-03,11:59:14,2019-07-03,11:59:30,16,16362,116475,DC-9F-DB-12-F4-75:HCDD,80-58-F8-D9-93-47,User-Request,,
710555,00000019-0000033D,8bb17234e95964a9,xaeedu,192.168.247.16,Wireless-802.11,2019-05-15,10:38:53,2019-05-15,10:39:06,12,0,0,04-18-D6-21-9B-4C:HCDD,50-82-D5-B0-28-D5,User-Request,,
657216,00000019-00000459,e3d775ff1a49acca,xaeedu,192.168.247.16,Wireless-802.11,2019-03-26,13:24:26,2019-05-17,10:18:57,13,0,0,04-18-D6-22-9B-4C:HCDD,C0-CC-F8-28-D5-7A,User-Request,,
657741,00000019-0000046B,f4c530bbecd6114f,xaeedu,192.168.247.16,Wireless-802.11,2019-03-27,08:57:11,2019-05-17,10:44:06,70,0,0,04-18-D6-22-9B-4C:HCDD,50-82-D5-B0-28-D5,User-Request,,
654907,00000019-00000364,62453451bc991f19,xaeedu,192.168.247.16,Wireless-802.11,2019-03-25,10:12:22,2019-05-15,10:58:57,3,0,0,04-18-D6-22-9B-4C:HCDD,50-82-D5-B0-28-D5,User-Request,,
797954,00000019-0000008D,c694fdd28eff3a96,gt-zdu,192.168.247.15,Wireless-802.11,2019-08-15,12:37:17,2019-12-26,09:33:34,77,366415,2389248,04-18-D6-21-8E-6D:HCDD,44-00-10-69-6A-03,User-Request,,
658253,00000019-000004AF,1276719b0031235e,xaeedu,192.168.247.16,Wireless-802.11,2019-03-27,10:47:07,2019-05-17,08:54:25,9,58601,54386,04-18-D6-22-9B-4C:HCDD,50-82-D5-B0-28-D5,User-Request,,
644764,5AA01854-00001544,673101eea7a640ff,invitado-deca,192.168.247.24,Wireless-802.11,2019-03-14,20:01:52,2019-03-14,20:07:52,360,12655,26026,DC-9F-DB-12-F4-A9:HCDD,88-B4-A6-BC-00-6C,User-Request,,
659972,00000019-0000057A,84c20a8e46215ff1,xaeedu,192.168.247.16,Wireless-802.11,2019-03-28,10:28:12,2019-05-22,08:53:03,118,0,0,04-18-D6-22-9B-4C:HCDD,50-82-D5-B0-28-D5,User-Request,,
860015,000964F3-000009F0,b570540851f6f56b,xaeedu,192.168.247.16,Wireless-802.11,2019-10-09,09:21:30,2019-10-09,09:22:45,75,0,0,04-18-D6-21-9B-4C:HCDD,50-82-D5-B0-28-D5,User-Request,,
660156,00000019-000005A6,06fb2bb80190cbc8,xaeedu,192.168.247.16,Wireless-802.11,2019-03-28,11:05:30,2019-05-22,10:24:24,14,0,0,04-18-D6-22-9B-4C:HCDD,50-82-D5-B0-28-D5,User-Request,,
715980,00000019-000005B3,a3161e944247a35b,invitado-deca,192.168.247.16,Wireless-802.11,2019-05-20,13:43:27,2019-05-20,13:43:30,2,1586,334,04-18-D6-22-9B-4C:HCDD,2C-61-F6-0B-CC-A8,User-Request,,
633872,00000019-0000009F,6d8888aac4587b3a,jlucexenadu,192.168.247.14,Wireless-802.11,2019-03-06,13:33:55,2019-03-06,13:33:55,0,970,616,04-18-D6-22-94-E7:HCDD,B4-D1-DA-C4-47-E8,User-Request,,
929001,00000019-0000000F,0ec5ca1e5bdb43a8,invitado-deca,192.168.247.16,Wireless-802.11,2019-12-05,12:33:26,2020-02-17,12:54:20,1061,4294967296,4294967296,04-18-D6-22-9B-4C:HCDD,90-63-3B-FD-84-33,,,
635269,5AA01854-000004C9,0a3e0bd338e895f0,xaeedu,192.168.247.24,Wireless-802.11,2019-03-07,13:07:42,2019-03-07,13:13:44,361,1082926,37087647,DC-9F-DB-12-F4-A9:HCDD,D4-C9-4B-F1-18-2D,User-Request,,
623705,00000019-00000014,2092f55596325ade,invitado-deca,192.168.247.13,Wireless-802.11,2019-02-25,10:02:22,2020-12-19,16:33:01,646,0,0,04-18-D6-22-38-E1:HCDD,FC-42-03-A6-44-C4,,,
635511,00000019-00000112,40a4cf39188786bb,jlucexenadu,192.168.247.14,Wireless-802.11,2019-03-07,15:39:30,2019-03-07,15:39:41,11,111839,41155,04-18-D6-22-94-E7:HCDD,74-2F-68-F1-C0-DD,User-Request,,
645306,00000019-00000033,bef242b64bd342cd,xaeedu,192.168.247.16,Wireless-802.11,2019-03-15,10:11:23,2019-08-12,10:49:55,320,1226960,37037,04-18-D6-22-9B-4C:HCDD,50-82-D5-B0-28-D5,User-Request,,
693311,00000019-0000004A,ded4bcc4231f188a,xaeedu,192.168.247.16,Wireless-802.11,2019-04-30,09:16:14,2019-05-06,10:28:11,6,4856,496,04-18-D6-22-9B-4C:HCDD,50-82-D5-B0-28-D5,User-Request,,
624124,00000019-00000048,c4eab3953ec6e6af,xaeedu,192.168.247.16,Wireless-802.11,2019-02-25,11:30:47,2019-08-12,11:53:48,14,11424,2860,04-18-D6-22-9B-4C:HCDD,4C-32-75-46-1D-29,User-Request,,
699351,00000019-0000004A,ded4bcc4231f188a,xaeedu,192.168.247.16,Wireless-802.11,2019-05-06,10:28:05,2019-05-06,10:28:11,6,4856,496,04-18-D6-22-9B-4C:HCDD,50-82-D5-B0-28-D5,User-Request,,
625306,00000019-0000006C,8264f5ab4e579d70,xaeedu,192.168.247.16,Wireless-802.11,2019-02-26,09:12:41,2019-05-06,11:04:56,607,0,0,04-18-D6-22-9B-4C:HCDD,A4-B8-05-86-86-73,User-Request,,
625360,00000019-00000005,df6758dffcb1f7c8,urez,192.168.247.20,Wireless-802.11,2019-02-26,09:24:15,2020-07-15,08:58:13,47,0,0,04-18-D6-81-C5-46:HCDD,30-07-4D-FB-59-FE,User-Request,,
625363,00000019-00000074,54a46eb6ec27eb2b,lalbul-crndu,192.168.247.16,Wireless-802.11,2019-02-26,09:24:29,2019-02-26,09:25:09,40,9904,4173,04-18-D6-22-9B-4C:HCDD,2C-BE-08-DE-F4-82,User-Request,,
623892,00000019-00000033,eb0eb37e9c2f83b1,lalbul-crndu,192.168.247.16,Wireless-802.11,2019-02-25,10:37:05,2019-02-25,10:45:04,479,1090392,81445,04-18-D6-22-9B-4C:HCDD,2C-BE-08-DE-F4-82,User-Request,,
616818,5AA0184E-00000BAF,a0456a1ffb01bb40,invitado-deca,192.168.247.11,Wireless-802.11,2019-02-19,13:51:28,2019-02-19,13:51:41,12,2470,1170,DC-9F-DB-12-F3-EA:HCDD,FC-42-03-A6-44-C4,User-Request,,
677903,5C9CAF5E-00000804,f82bd749e1dcc322,invitado-deca,192.168.247.11,Wireless-802.11,2019-04-15,11:52:28,2020-02-12,13:19:11,245,6329511,2166785,DC-9F-DB-12-F3-EA:HCDD,FC-42-03-A6-44-C4,User-Request,,
616924,5AA0184E-00000BCF,c2adff4d04d2e90b,invitado-deca,192.168.247.11,Wireless-802.11,2019-02-19,14:11:59,2019-02-19,14:12:33,33,4149,4950,DC-9F-DB-12-F3-EA:HCDD,FC-42-03-A6-44-C4,User-Request,,
988252,00000019-0000003D,b2374ba51fe1a2bf,invitado-deca,192.168.247.16,Wireless-802.11,2020-02-17,15:05:12,2020-02-17,15:05:30,19,0,0,04-18-D6-22-9B-4C:HCDD,88-B4-A6-BC-00-6C,,,
1012035,00000019-0000015D,5303dad25d4773df,invitado-deca,192.168.247.16,Wireless-802.11,2020-03-09,11:23:04,2020-03-09,11:23:04,1,796,334,04-18-D6-22-9B-4C:HCDD,90-63-3B-FD-84-33,User-Request,,
626369,00000019-000000BC,38609af011f3e479,lalbul-crndu,192.168.247.16,Wireless-802.11,2019-02-26,12:23:10,2019-05-07,09:05:43,1310,142809,70802,04-18-D6-22-9B-4C:HCDD,2C-BE-08-DE-F4-82,User-Request,,
645864,00000019-000000A8,ea5510750eaf7e2b,lalbul-crndu,192.168.247.16,Wireless-802.11,2019-03-15,12:46:25,2019-03-15,13:22:03,2138,83769226,2890123,04-18-D6-22-9B-4C:HCDD,2C-BE-08-DE-F4-82,User-Request,,
696104,00000019-000000D5,5bf456640a7870cb,lalbul-crndu,192.168.247.16,Wireless-802.11,2019-05-02,10:22:50,2019-05-02,12:16:34,8,0,0,04-18-D6-22-9B-4C:HCDD,2C-BE-08-DE-F4-82,User-Request,,
623382,00000019-00000009,305b03e2bf4f8603,invitado-deca,192.168.247.18,Wireless-802.11,2019-02-25,08:12:29,2019-12-30,09:12:50,26,0,0,04-18-D6-C1-0A-F7:HCDD,30-4B-07-8A-55-EA,User-Request,,
625890,00000019-00000093,385da0d3a0239e5b,xaeedu,192.168.247.16,Wireless-802.11,2019-02-26,11:03:52,2019-08-13,11:27:11,99,0,0,04-18-D6-22-9B-4C:HCDD,4C-32-75-46-1D-29,User-Request,,
694213,00000019-000000A7,89d2293e519184e2,invitado-deca,192.168.247.16,Wireless-802.11,2019-04-30,12:38:38,2020-03-13,10:55:22,297,9195,9232,04-18-D6-22-9B-4C:HCDD,2C-61-F6-0B-CC-A8,User-Request,,
782157,000007E9-000002CA,87b25b191e5cc048,hcadardu,192.168.247.16,Wireless-802.11,2019-08-02,08:35:20,2019-08-02,17:02:04,30404,0,0,04-18-D6-22-9B-4C:HCDD,00-87-01-C8-0A-0E,,,
1012039,00000019-0000015F,9185cd773c3c99bf,invitado-deca,192.168.247.16,Wireless-802.11,2020-03-09,11:23:13,2020-03-09,11:23:14,1,7356,1101,04-18-D6-22-9B-4C:HCDD,90-63-3B-FD-84-33,User-Request,,
647302,00000019-0000011A,ae598c19b6019503,lalbul-crndu,192.168.247.16,Wireless-802.11,2019-03-18,11:44:55,2019-03-18,12:02:42,1067,175749,220623,04-18-D6-22-9B-4C:HCDD,2C-BE-08-DE-F4-82,User-Request,,
641113,00000019-000004D2,bdbb1c93c44e11b0,ccegov-du,192.168.247.15,Wireless-802.11,2019-03-13,08:58:07,2019-03-13,10:37:59,5992,2176704,5098656,04-18-D6-22-8E-6D:HCDD,AC-0D-1B-B8-AC-AD,User-Request,,
688626,5C9CAF5E-000000F0,982376e1becdc7d0,invitado-deca,192.168.247.11,Wireless-802.11,2019-04-25,07:57:47,2020-01-27,16:47:53,268,20379,25038,DC-9F-DB-12-F3-EA:HCDD,FC-42-03-A6-44-C4,User-Request,,
697687,00000019-00000167,8309d87fbdc2260a,lalbul-crndu,192.168.247.16,Wireless-802.11,2019-05-03,10:38:16,2019-05-03,10:38:54,38,72298,684584,04-18-D6-22-9B-4C:HCDD,2C-BE-08-DE-F4-82,User-Request,,
603853,5AA01854-000020DB,efccc80207d195ba,invitado-deca,192.168.247.24,Wireless-802.11,2019-02-07,19:13:05,2019-02-07,19:15:22,136,28110,93607,DC-9F-DB-12-F4-A9:HCDD,88-B4-A6-BC-00-6C,,,
630779,00000019-000001B2,6bd22b1cc6779f0a,ccegov-du,192.168.247.15,Wireless-802.11,2019-03-01,08:56:44,2019-06-11,09:25:13,2810,4294967296,4294967296,04-18-D6-22-8E-6D:HCDD,48-C7-96-EE-75-1C,,,
647561,00000019-000000FD,f597750effb3e593,xaeedu,192.168.247.16,Wireless-802.11,2019-03-18,13:08:33,2019-08-14,08:56:06,3,13821,52938,04-18-D6-21-9B-4C:HCDD,C0-CC-F8-28-D5-7A,User-Request,,
704517,00000019-000001D8,f38a7618e7a474dc,lalbul-crndu,192.168.247.16,Wireless-802.11,2019-05-09,10:45:41,2019-05-09,10:46:07,25,14467,3612,04-18-D6-22-9B-4C:HCDD,2C-BE-08-DE-F4-82,User-Request,,
782977,5C9CAF5E-000000B1,204aedde722abc11,urez,192.168.247.11,Wireless-802.11,2019-08-02,13:12:55,2019-12-05,08:34:34,82,76242,92178,DC-9F-DB-12-F3-EA:HCDD,88-B4-A6-63-87-30,User-Request,,
655514,5AA0184E-000002B6,7ec5a96b81bbdfbf,urez,192.168.247.11,Wireless-802.11,2019-03-25,13:44:55,2019-03-25,13:45:19,24,8199,13239,DC-9F-DB-12-F3-EA:HCDD,88-B4-A6-63-87-30,User-Request,,
600037,5AA01854-00001551,ac873dc723b69d1f,rezjzenzdu,192.168.247.24,Wireless-802.11,2019-02-05,13:00:02,2019-02-05,13:04:41,279,7793,14008,DC-9F-DB-12-F4-A9:HCDD,60-A4-D0-0F-E3-5A,User-Request,,
635900,00000019-000002A6,7f29be94cef00bc3,xaeedu,192.168.247.16,Wireless-802.11,2019-03-08,08:56:24,2019-03-22,11:26:57,1223,0,0,04-18-D6-22-9B-4C:HCDD,50-82-D5-B0-28-D5,User-Request,,
635970,00000019-000002AE,4933cfc4a3f9bc37,lalbul-crndu,192.168.247.16,Wireless-802.11,2019-03-08,09:19:32,2019-03-08,09:19:42,10,9183,2041,04-18-D6-22-9B-4C:HCDD,2C-BE-08-DE-F4-82,User-Request,,
611720,5AA0184E-0000064B,6ea4927f5c9c1345,invitado-deca,192.168.247.11,Wireless-802.11,2019-02-14,13:26:21,2019-03-27,15:37:58,37,98943,237362,DC-9F-DB-12-F3-EA:HCDD,FC-42-03-A6-44-C4,User-Request,,
706136,00000019-00000276,506b9b69830d860c,xaeedu,192.168.247.16,Wireless-802.11,2019-05-10,11:26:04,2019-05-13,09:38:52,32,0,0,04-18-D6-22-9B-4C:HCDD,A4-B8-05-86-86-73,User-Request,,
638262,00000019-000002FE,58a07c3dc9cf2214,xaeedu,192.168.247.16,Wireless-802.11,2019-03-11,13:00:39,2019-05-13,14:02:41,523,49737,45520,04-18-D6-22-9B-4C:HCDD,C0-CC-F8-28-D5-7A,User-Request,,
638270,00000019-00000300,ea6c99ee4bf01dcd,xaeedu,192.168.247.16,Wireless-802.11,2019-03-11,13:02:12,2019-05-15,09:23:44,327,0,0,04-18-D6-22-9B-4C:HCDD,C0-CC-F8-28-D5-7A,User-Request,,
652380,00000019-000002AD,794cdbfcf2d8909a,lalbul-crndu,192.168.247.16,Wireless-802.11,2019-03-21,09:50:57,2019-03-21,09:53:33,156,0,0,04-18-D6-22-9B-4C:HCDD,2C-BE-08-DE-F4-82,User-Request,,
639295,00000019-0000031C,cd0d59d25495727f,xaeedu,192.168.247.16,Wireless-802.11,2019-03-12,09:45:24,2019-05-15,11:52:29,6595,5539826,16431444,04-18-D6-22-9B-4C:HCDD,C0-CC-F8-28-D5-7A,User-Request,,
652629,00000019-000002C3,2b6cb24821532045,xaeedu,192.168.247.16,Wireless-802.11,2019-03-21,11:20:50,2019-05-14,09:33:22,15,0,0,04-18-D6-22-9B-4C:HCDD,50-82-D5-B0-28-D5,User-Request,,
652655,00000019-000002CB,f9104413d45a88d6,xaeedu,192.168.247.16,Wireless-802.11,2019-03-21,11:25:34,2019-05-14,10:02:32,104,0,0,04-18-D6-22-9B-4C:HCDD,50-82-D5-B0-28-D5,User-Request,,
1051337,00000019-0000005E,cc245e6600a7cc1f,urez,192.168.247.13,Wireless-802.11,2020-07-28,09:09:57,2020-07-28,09:14:55,299,0,0,04-18-D6-21-38-E1:HCDD,F0-D7-AA-42-DB-2A,User-Request,,
